node_id,random_community_feature,community_id,is_outlier
6,44.88420493786379,0,1
8,35.36227456301782,0,1
12,35.76826289745185,0,1
20,35.45467965966638,0,1
23,43.485161762763866,0,1
28,41.75851267389485,0,1
29,35.92578143353565,0,1
36,49.39197330043745,0,1
38,40.315927258860995,0,1
59,50.23502242075176,0,1
62,45.16777989742839,0,1
63,43.18889548771112,0,1
65,38.33286568133028,0,1
78,42.388420751296124,0,1
92,52.2580863973757,0,1
94,37.529936459196115,0,1
98,33.11737345783797,0,1
99,35.570190709059915,0,1
103,53.052199815641664,0,1
106,53.72690970943873,0,1
111,32.226908426112715,0,1
114,54.995472246956425,0,1
128,41.26213211874535,0,1
132,48.65531785513471,0,1
142,42.830138785154155,0,1
143,46.11738405340782,0,1
148,40.27442426123599,0,1
150,35.748451121851275,0,1
160,38.09416814085788,0,1
165,35.34900774186453,0,1
168,37.57334363186104,0,1
170,45.51759025772891,0,1
174,54.72960026746458,0,1
184,36.527008666663946,0,1
195,43.57536409209398,0,1
198,37.258389000348586,0,1
199,46.41649362589855,0,1
204,34.309119794532386,0,1
205,46.984630694072,0,1
206,37.5911188729775,0,1
209,45.13268130787626,0,1
214,37.447457716936654,0,1
244,32.15471903739638,0,1
248,37.534013530549466,0,1
249,32.682038246766055,0,1
264,48.79742832841192,0,1
270,38.761853378686396,0,1
277,43.9343926498057,0,1
284,29.767825091928138,0,1
288,40.49136597947123,0,1
291,46.2861707213213,0,1
301,36.54716715924069,0,1
302,40.61334528379893,0,1
305,35.442470241440226,0,1
306,38.41706694192731,0,1
308,32.574648161858796,0,1
315,31.47448622504083,0,1
317,27.534461843475178,0,1
324,35.2185294018455,0,1
326,30.21716442647717,0,1
327,48.59122008183829,0,1
329,43.188356036447814,0,1
332,42.203896050725525,0,1
333,52.42953917804525,0,1
338,30.19508513286236,0,1
341,57.36258017533315,0,1
342,42.344663297127866,0,1
350,33.82334453706231,0,1
353,32.6344808302933,0,1
354,42.34903660010827,0,1
355,29.19022840376399,0,1
361,33.0801637126754,0,1
362,58.03788955230278,0,1
367,37.59491410657787,0,1
371,38.828876926409905,0,1
372,42.93573294496473,0,1
380,39.9165828181638,0,1
385,27.077928561626074,0,1
388,35.75327997311634,0,1
393,58.023897583815376,0,1
394,44.52748577177688,0,1
396,50.24220149840263,0,1
402,38.652533893965256,0,1
404,44.340517307963964,0,1
407,51.11108071950248,0,1
411,39.24380087840805,0,1
412,37.76611383409928,0,1
418,27.687159762861995,0,1
432,43.81609669234989,0,1
433,54.097082676736996,0,1
435,40.953677107137366,0,1
438,34.774871134982725,0,1
445,37.807110031326395,0,1
448,31.39174539354349,0,1
450,35.85160817732871,0,1
461,36.9234766487302,0,1
462,41.88994739802562,0,1
464,38.524337860726966,0,1
470,51.46957824625413,0,1
478,32.51530382764939,0,1
480,42.019974852989684,0,1
483,43.41929246642875,0,1
484,32.38628410446286,0,1
